participant,avgRMSE_accurate,avgRMSE_linear,avgRMSE_linear_modality,avgRMSE_averaging,avgRMSE_highAtt,avgRes_linear,avgRes_linear_image,avgRes_linear_music,avgRes_highAtt
4792,1.5555555555555556,2.0916001051814286,2.0743967537034487,1.6111111111111112,2.2528738906722148,0.7166235074511542,0.648705741959457,0.7836909484629042,5.209185069582823
4793,0.5277777777777778,0.7398901743798668,0.7389849124480634,1.3888888888888888,0.7259729620941413,0.9222346453812728,0.9293216619743023,0.9152407518677808,7.270910186552393
4797,1.9166666666666667,2.567819303439679,2.427345926244885,1.9166666666666667,2.825937725815024,0.677412510249503,0.8374393745906369,0.5023530121697327,5.185850386395931
4799,1.2222222222222223,1.4471649892134886,1.436628386706658,1.5833333333333333,1.4387689227416822,0.8627675187252193,0.903022795486064,0.8090185530985008,6.553326694630782
4802,1.4444444444444444,2.1134280005658144,2.0757899763864502,1.8888888888888888,1.850136736625942,0.7418487275707393,0.8521479088082361,0.6291763328978202,3.244173368228403
4813,0.7777777777777778,0.7460079858074078,0.7216039367928269,0.5833333333333334,0.7035354738643111,0.4303385706794281,0.5626225659723418,0.3205323694798453,1.5458997639206773
4820,1.6944444444444444,1.8039906873005596,1.802444783034498,1.4444444444444444,1.9757955702781125,0.3827759434006533,0.40370666736737043,0.34021725867432917,2.1118997651300937
4822,0.7777777777777778,1.290968439951929,1.2488105106505145,1.5555555555555556,1.3327612323545983,0.9070849028777173,0.8315339910365748,0.9986366782982812,9.0
4823,1.1944444444444444,1.400615000285741,1.2908792671985194,1.2777777777777777,1.307072277695074,0.7549781942616044,0.9193906559222786,0.5954793164608003,4.277458943537028
4831,1.5,1.94018433782369,1.9356397175243236,1.6666666666666667,2.0699215990550703,0.7418123178121273,0.7791462626805079,0.7151680844337424,6.434042692851585
4848,2.0833333333333335,2.590013931107029,2.5250866615948624,1.9722222222222223,2.5459383084250904,0.5483041955186513,0.6663230182805051,0.34261074641234146,3.4867202636912795
4849,0.8888888888888888,1.1192305912916534,1.1165903516835334,1.5,1.2028580755214224,0.8588465645575167,0.8737757572781862,0.845006809285332,7.234459701121493
4851,1.8333333333333333,2.3094274621281454,2.246413508245164,1.9444444444444444,2.281889595020193,0.6280450192770979,0.4271767542823291,0.8236071057164107,3.985500635223496
4852,1.8611111111111112,1.854105088897878,1.8462140835980267,1.5277777777777777,1.812051197637113,0.5122665356568041,0.5603467067897695,0.46586933751798093,2.2554598560225543
4860,0.9722222222222222,1.244223962755008,1.2370940642795962,1.3611111111111112,1.3223295086062774,0.8435393399436921,0.9044254099442092,0.8096295694992627,7.959440822848241
4862,1.0555555555555556,1.526057011146491,1.421321521174586,1.5555555555555556,1.6150024237331964,0.8384546369377889,0.6488713133842027,0.9896001081141458,8.99999984643757
4868,1.6666666666666667,1.613391769984358,1.5770767789376,1.1944444444444444,1.8159646829457046,0.520717933787636,0.38025721227540826,0.6223226156089601,2.9610948454854595
4869,0.7777777777777778,0.9541598768572501,0.8784879446267463,0.8333333333333334,0.9105932139463461,0.7686150382115289,0.9945791422222755,0.607561063100915,3.0735694960212125
4870,0.7222222222222222,0.9184056073751984,0.9174349725396329,0.9166666666666666,0.9718886721144009,0.7762602005059396,0.7920107845945993,0.7599411049269568,5.002516711674659
4871,2.6944444444444446,2.8244488798736347,2.821279297961633,2.2777777777777777,2.86732923310287,0.6184731248676897,0.5844293945929907,0.6435201686160208,4.880449556049554
4876,1.1388888888888888,1.441362223913627,1.4240227507074423,1.5555555555555556,1.5019696676300662,0.8575919226012776,0.7888467656138402,0.9409108463277516,8.562108488067203
4877,1.1944444444444444,1.3698098303371355,1.3261974566703731,1.1944444444444444,1.5003176151631237,0.7109262497076105,0.5844553935084252,0.8413018528452375,5.267996594871212
4878,1.1944444444444444,1.3144655882369038,1.3096533152261929,1.0277777777777777,1.4055043744566122,0.6542348639351911,0.6947706233884824,0.6151351750374238,5.393505135002098
4881,0.6944444444444444,0.9244272105343067,0.9221441177735107,1.4444444444444444,0.8692696603106724,0.8777837695434345,0.8633920278742279,0.8927023048670534,5.9882682971030805
