"Prolific_ID","Participant.Device.Type","Trial.Number","Reaction.Time","Response","display","ImageStim","MusicStim","StimCued"
4862,"computer","4","891.09999999986","3","Post","image34.jpg","Classical_1.mp3","Image"
4862,"computer","5","1334.60000000009","4","Post","image17.jpg","Classical_18.mp3","Image"
4862,"computer","6","722.699999999953","8","Post","image35.jpg","Classical_4.mp3","Image"
4862,"computer","7","946.90000000014","6","Post","image52.jpg","Cut_jazz_5.mp3","Both"
4862,"computer","8","1758.69999999995","6","Post","image4.jpg","Cut_jazz_1.mp3","Music"
4862,"computer","9","1854.29999999981","5","Post","image20.jpg","Classical_6.mp3","Image"
4862,"computer","10","869.40000000014","7","Post","image12.jpg","Cut_jazz_16.mp3","Music"
4862,"computer","11","692.200000000186","6","Post","image4.jpg","Classical_19.mp3","Both"
4862,"computer","12","2385.40000000014","7","Post","image2.jpg","Classical_8.mp3","Both"
4862,"computer","13","879.199999999953","8","Post","image14.jpg","Classical_18.mp3","Both"
4862,"computer","14","41925","3","Post","image1.jpg","Cut_jazz_16.mp3","Image"
4862,"computer","15","3358.5","4","Post","image5.jpg","Cut_jazz_10.mp3","Music"
4862,"computer","16","1417","8","Post","image36.jpg","Cut_jazz_2.mp3","Both"
4862,"computer","17","973.399999999907","6","Post","image14.jpg","Classical_15.mp3","Music"
4862,"computer","18","886.800000000047","4","Post","image10.jpg","Cut_jazz_16.mp3","Both"
4862,"computer","19","768.59999999986","8","Post","image20.jpg","Classical_8.mp3","Music"
4862,"computer","20","1216.59999999986","8","Post","image33.jpg","Classical_1.mp3","Music"
4862,"computer","21","1439.60000000009","7","Post","image14.jpg","Classical_17.mp3","Image"
4862,"computer","22","534.90000000014","9","Post","image35.jpg","Classical_2.mp3","Music"
4862,"computer","23","1249","6","Post","image39.jpg","Cut_jazz_1.mp3","Both"
4862,"computer","24","5880.30000000005","4","Post","image15.jpg","Classical_15.mp3","Image"
4862,"computer","25","19236.7","5","Post","image12.jpg","Cut_jazz_14.mp3","Both"
4862,"computer","26","894.5","7","Post","image36.jpg","Classical_19.mp3","Music"
4862,"computer","27","1964.09999999986","7","Post","image3.jpg","Classical_7.mp3","Music"
4862,"computer","28","4057.90000000014","7","Post","image17.jpg","Classical_17.mp3","Music"
4862,"computer","29","4715.80000000005","7","Post","image34.jpg","Classical_4.mp3","Music"
4862,"computer","30","629.899999999907","8","Post","image15.jpg","Classical_18.mp3","Music"
4862,"computer","31","7352.5","7","Post","image12.jpg","Cut_jazz_19.mp3","Image"
4862,"computer","32","2578.69999999995","6","Post","image2.jpg","Classical_6.mp3","Music"
4862,"computer","33","2981.30000000005","5","Post","image3.jpg","Classical_8.mp3","Image"
4862,"computer","34","1878.79999999981","6","Post","image52.jpg","Cut_jazz_7.mp3","Music"
4862,"computer","35","870.699999999953","4","Post","image10.jpg","Cut_jazz_14.mp3","Image"
4862,"computer","36","928.600000000093","7","Post","image35.jpg","Classical_1.mp3","Both"
4862,"computer","37","759.40000000014","6","Post","image1.jpg","Cut_jazz_14.mp3","Music"
4862,"computer","38","548.699999999953","5","Post","image2.jpg","Classical_7.mp3","Image"
4862,"computer","39","2561.30000000005","7","Post","image39.jpg","Classical_19.mp3","Image"
4862,"computer","40","826.800000000047","9","Post","image47.jpg","Cut_jazz_7.mp3","Image"
