Prolific_ID,Participant.Divice.Type,Trial.Number,Reaction.Time,Response,Display,ImageStim,MusicStim,StimCued
5016,computer,32,1.5934216,7,Pre,Images/Image6.jpg,Musics/Music6.wav,Image
5016,computer,33,1.1035012,5,Pre,Images/Image13.jpg,Musics/Music13.wav,Music
5016,computer,34,0.8845417,4,Pre,Images/Image17.jpg,Musics/Music17.wav,Music
5016,computer,35,0.6543837,4,Pre,Images/Image8.jpg,Musics/Music8.wav,Music
5016,computer,36,0.5693289,5,Pre,Images/Image10.jpg,Musics/Music10.wav,Music
5016,computer,37,0.7580367,8,Pre,Images/Image14.jpg,Musics/Music14.wav,Both
5016,computer,38,0.8907271,4,Pre,Images/Image17.jpg,Musics/Music17.wav,Image
5016,computer,39,1.8211311,5,Pre,Images/Image9.jpg,Musics/Music9.wav,Both
5016,computer,40,5.8481015,5,Pre,Images/Image17.jpg,Musics/Music17.wav,Both
5016,computer,41,15.0592285,5,Pre,Images/Image1.jpg,Musics/Music1.wav,Both
5016,computer,42,1.9927721,7,Pre,Images/Image16.jpg,Musics/Music16.wav,Both
5016,computer,43,1.6252007,6,Pre,Images/Image9.jpg,Musics/Music9.wav,Image
5016,computer,44,1.2751069,5,Pre,Images/Image5.jpg,Musics/Music5.wav,Image
5016,computer,45,0.9109934,4,Pre,Images/Image1.jpg,Musics/Music1.wav,Music
5016,computer,46,0.5367515,5,Pre,Images/Image2.jpg,Musics/Music2.wav,Image
5016,computer,47,0.9001069,7,Pre,Images/Image7.jpg,Musics/Music7.wav,Image
5016,computer,48,0.6720904,5,Pre,Images/Image11.jpg,Musics/Music11.wav,Music
5016,computer,49,1.8407826,8,Pre,Images/Image4.jpg,Musics/Music4.wav,Image
5016,computer,50,0.69247,5,Pre,Images/Image18.jpg,Musics/Music18.wav,Music
5016,computer,51,1.1828777,5,Pre,Images/Image3.jpg,Musics/Music3.wav,Both
5016,computer,52,0.8194226,8,Pre,Images/Image6.jpg,Musics/Music6.wav,Both
5016,computer,53,0.7436286,8,Pre,Images/Image7.jpg,Musics/Music7.wav,Both
5016,computer,0,1.0153236,5,Post,Images/Image11.jpg,Musics/Music11.wav,Both
5016,computer,1,1.2341793,4,Post,Images/Image13.jpg,Musics/Music13.wav,Music
5016,computer,2,1.6584652,6,Post,Images/Image11.jpg,Musics/Music11.wav,Music
5016,computer,3,0.7074548,4,Post,Images/Image3.jpg,Musics/Music3.wav,Music
5016,computer,4,1.1347037,7,Post,Images/Image2.jpg,Musics/Music2.wav,Music
5016,computer,5,1.3443529,7,Post,Images/Image10.jpg,Musics/Music10.wav,Music
5016,computer,6,2.5481599,8,Post,Images/Image4.jpg,Musics/Music4.wav,Image
5016,computer,7,2.3577195,7,Post,Images/Image13.jpg,Musics/Music13.wav,Both
5016,computer,8,0.7700295,5,Post,Images/Image8.jpg,Musics/Music8.wav,Both
5016,computer,9,1.947457,6,Post,Images/Image2.jpg,Musics/Music2.wav,Image
5016,computer,10,4.8221667,7,Post,Images/Image1.jpg,Musics/Music1.wav,Both
5016,computer,11,2.866648,6,Post,Images/Image16.jpg,Musics/Music16.wav,Image
5016,computer,12,1.5851556,6,Post,Images/Image8.jpg,Musics/Music8.wav,Image
5016,computer,13,0.8957872,7,Post,Images/Image15.jpg,Musics/Music15.wav,Image
5016,computer,14,0.939224,7,Post,Images/Image15.jpg,Musics/Music15.wav,Both
5016,computer,15,0.8826904,5,Post,Images/Image9.jpg,Musics/Music9.wav,Both
5016,computer,16,0.6321063,4,Post,Images/Image3.jpg,Musics/Music3.wav,Both
5016,computer,17,0.6345362,4,Post,Images/Image5.jpg,Musics/Music5.wav,Both
5016,computer,18,1.201981,6,Post,Images/Image13.jpg,Musics/Music13.wav,Image
5016,computer,19,0.6683337,5,Post,Images/Image18.jpg,Musics/Music18.wav,Music
5016,computer,20,0.9400466,4,Post,Images/Image9.jpg,Musics/Music9.wav,Image
5016,computer,21,1.5557802,4,Post,Images/Image1.jpg,Musics/Music1.wav,Image
5016,computer,22,0.6662369,7,Post,Images/Image12.jpg,Musics/Music12.wav,Image
5016,computer,23,0.8137648,6,Post,Images/Image7.jpg,Musics/Music7.wav,Music
5016,computer,24,1.2395458,6,Post,Images/Image10.jpg,Musics/Music10.wav,Image
5016,computer,25,1.6760408,5,Post,Images/Image8.jpg,Musics/Music8.wav,Music
5016,computer,26,0.5311046,5,Post,Images/Image17.jpg,Musics/Music17.wav,Music
5016,computer,27,1.3389918,6,Post,Images/Image16.jpg,Musics/Music16.wav,Music
5016,computer,28,1.6706922,6,Post,Images/Image1.jpg,Musics/Music1.wav,Music
5016,computer,29,0.7069733,3,Post,Images/Image5.jpg,Musics/Music5.wav,Music
5016,computer,30,1.4312875,8,Post,Images/Image12.jpg,Musics/Music12.wav,Music
5016,computer,31,3.7728215,7,Post,Images/Image14.jpg,Musics/Music14.wav,Both
5016,computer,32,0.9169052,8,Post,Images/Image4.jpg,Musics/Music4.wav,Both
5016,computer,33,0.630251,6,Post,Images/Image17.jpg,Musics/Music17.wav,Image
5016,computer,34,1.1357385,8,Post,Images/Image14.jpg,Musics/Music14.wav,Image
5016,computer,35,1.6480241,3,Post,Images/Image9.jpg,Musics/Music9.wav,Music
5016,computer,36,2.9220356,4,Post,Images/Image7.jpg,Musics/Music7.wav,Image
5016,computer,37,0.9252102,8,Post,Images/Image6.jpg,Musics/Music6.wav,Music
5016,computer,38,1.0982341,3,Post,Images/Image17.jpg,Musics/Music17.wav,Both
5016,computer,39,0.8621923,8,Post,Images/Image4.jpg,Musics/Music4.wav,Music
5016,computer,40,1.3430284,4,Post,Images/Image7.jpg,Musics/Music7.wav,Both
5016,computer,41,0.9125795,4,Post,Images/Image3.jpg,Musics/Music3.wav,Image
5016,computer,42,0.7605671,4,Post,Images/Image11.jpg,Musics/Music11.wav,Image
5016,computer,43,0.571051,8,Post,Images/Image6.jpg,Musics/Music6.wav,Both
5016,computer,44,0.922541,5,Post,Images/Image15.jpg,Musics/Music15.wav,Music
5016,computer,45,0.6907903,5,Post,Images/Image18.jpg,Musics/Music18.wav,Image
5016,computer,46,0.6362189,6,Post,Images/Image10.jpg,Musics/Music10.wav,Both
5016,computer,47,0.7293469,9,Post,Images/Image2.jpg,Musics/Music2.wav,Both
5016,computer,48,0.7197921,3,Post,Images/Image5.jpg,Musics/Music5.wav,Image
5016,computer,49,0.8295497,6,Post,Images/Image16.jpg,Musics/Music16.wav,Both
5016,computer,50,1.183686,4,Post,Images/Image18.jpg,Musics/Music18.wav,Both
5016,computer,51,3.4592882,5,Post,Images/Image14.jpg,Musics/Music14.wav,Music
5016,computer,52,1.3778997,8,Post,Images/Image6.jpg,Musics/Music6.wav,Image
5016,computer,53,0.4650475,7,Post,Images/Image12.jpg,Musics/Music12.wav,Both
5017,computer,0,2.009282854,4,Pre,Images/Image6.jpg,Musics/Music6.wav,Both
5017,computer,1,1.545449883,5,Pre,Images/Image10.jpg,Musics/Music10.wav,Image
5017,computer,2,1.862166269,3,Pre,Images/Image11.jpg,Musics/Music11.wav,Music
5017,computer,3,5.334318017,5,Pre,Images/Image16.jpg,Musics/Music16.wav,Both
5017,computer,4,1.490143299,6,Pre,Images/Image16.jpg,Musics/Music16.wav,Image
5017,computer,5,4.116647889,6,Pre,Images/Image18.jpg,Musics/Music18.wav,Image
5017,computer,6,2.012213328,5,Pre,Images/Image2.jpg,Musics/Music2.wav,Music
5017,computer,7,1.587466349,7,Pre,Images/Image15.jpg,Musics/Music15.wav,Music
5017,computer,8,2.399411232,3,Pre,Images/Image11.jpg,Musics/Music11.wav,Both
5017,computer,9,2.35821189,5,Pre,Images/Image13.jpg,Musics/Music13.wav,Music
5017,computer,10,1.56692243,5,Pre,Images/Image1.jpg,Musics/Music1.wav,Music
5017,computer,11,1.717669349,3,Pre,Images/Image13.jpg,Musics/Music13.wav,Image
5017,computer,12,1.213655224,3,Pre,Images/Image17.jpg,Musics/Music17.wav,Image
5017,computer,13,2.424755202,2,Pre,Images/Image8.jpg,Musics/Music8.wav,Both
5017,computer,14,1.717396279,8,Pre,Images/Image4.jpg,Musics/Music4.wav,Both
5017,computer,15,1.308436856,3,Pre,Images/Image15.jpg,Musics/Music15.wav,Image
5017,computer,16,1.64785082,5,Pre,Images/Image8.jpg,Musics/Music8.wav,Music
5017,computer,17,1.425706733,6,Pre,Images/Image12.jpg,Musics/Music12.wav,Image
5017,computer,18,1.39978728,2,Pre,Images/Image2.jpg,Musics/Music2.wav,Both
5017,computer,19,1.692122347,7,Pre,Images/Image14.jpg,Musics/Music14.wav,Music
5017,computer,20,2.399873227,3,Pre,Images/Image2.jpg,Musics/Music2.wav,Image
5017,computer,21,2.854491261,3,Pre,Images/Image9.jpg,Musics/Music9.wav,Music
5017,computer,22,1.899289726,9,Pre,Images/Image12.jpg,Musics/Music12.wav,Both
5017,computer,23,1.153928637,8,Pre,Images/Image4.jpg,Musics/Music4.wav,Music
5017,computer,24,1.294081206,3,Pre,Images/Image13.jpg,Musics/Music13.wav,Both
5017,computer,25,1.162171909,1,Pre,Images/Image5.jpg,Musics/Music5.wav,Both
5017,computer,26,5.169158315,2,Pre,Images/Image9.jpg,Musics/Music9.wav,Both
5017,computer,27,3.490239924,2,Pre,Images/Image1.jpg,Musics/Music1.wav,Both
5017,computer,28,2.235043603,6,Pre,Images/Image14.jpg,Musics/Music14.wav,Both
5017,computer,29,1.308623581,5,Pre,Images/Image4.jpg,Musics/Music4.wav,Image
5017,computer,30,6.8882764,6,Pre,Images/Image17.jpg,Musics/Music17.wav,Both
5017,computer,31,2.85794702,7,Pre,Images/Image10.jpg,Musics/Music10.wav,Music
5017,computer,32,3.494638388,7,Pre,Images/Image12.jpg,Musics/Music12.wav,Music
5017,computer,33,3.194153772,9,Pre,Images/Image7.jpg,Musics/Music7.wav,Both
5017,computer,34,1.354448538,7,Pre,Images/Image17.jpg,Musics/Music17.wav,Music
5017,computer,35,1.578046875,6,Pre,Images/Image3.jpg,Musics/Music3.wav,Music
5017,computer,36,1.611319478,3,Pre,Images/Image14.jpg,Musics/Music14.wav,Image
5017,computer,37,1.450288879,7,Pre,Images/Image7.jpg,Musics/Music7.wav,Image
5017,computer,38,1.502796063,3,Pre,Images/Image9.jpg,Musics/Music9.wav,Image
5017,computer,39,1.713064592,5,Pre,Images/Image15.jpg,Musics/Music15.wav,Both
5017,computer,40,1.231190533,7,Pre,Images/Image5.jpg,Musics/Music5.wav,Image
5017,computer,41,1.500884665,3,Pre,Images/Image11.jpg,Musics/Music11.wav,Image
5017,computer,42,0.93212386,4,Pre,Images/Image5.jpg,Musics/Music5.wav,Music
5017,computer,43,1.189163095,7,Pre,Images/Image6.jpg,Musics/Music6.wav,Music
5017,computer,44,1.686242905,5,Pre,Images/Image3.jpg,Musics/Music3.wav,Both
5017,computer,45,1.296640186,9,Pre,Images/Image3.jpg,Musics/Music3.wav,Image
5017,computer,46,1.005015386,7,Pre,Images/Image18.jpg,Musics/Music18.wav,Music
5017,computer,47,2.673967248,6,Pre,Images/Image8.jpg,Musics/Music8.wav,Image
5017,computer,48,3.286318188,7,Pre,Images/Image18.jpg,Musics/Music18.wav,Both
5017,computer,49,1.625613566,6,Pre,Images/Image10.jpg,Musics/Music10.wav,Both
5017,computer,50,1.214801366,7,Pre,Images/Image7.jpg,Musics/Music7.wav,Music
5017,computer,51,1.469584668,4,Pre,Images/Image6.jpg,Musics/Music6.wav,Image
5017,computer,52,1.773073687,5,Pre,Images/Image16.jpg,Musics/Music16.wav,Music
5017,computer,53,0.967433617,5,Pre,Images/Image1.jpg,Musics/Music1.wav,Image
5017,computer,0,6.540158641,6,Post,Images/Image13.jpg,Musics/Music13.wav,Music
5017,computer,1,3.064221794,3,Post,Images/Image6.jpg,Musics/Music6.wav,Image
5017,computer,2,1.872714801,3,Post,Images/Image2.jpg,Musics/Music2.wav,Both
5017,computer,3,1.696613988,7,Post,Images/Image18.jpg,Musics/Music18.wav,Image
5017,computer,4,1.440482838,7,Post,Images/Image6.jpg,Musics/Music6.wav,Music
5017,computer,5,2.822600327,6,Post,Images/Image16.jpg,Musics/Music16.wav,Image
5017,computer,6,2.141593979,5,Post,Images/Image10.jpg,Musics/Music10.wav,Music
5017,computer,7,1.664289701,5,Post,Images/Image16.jpg,Musics/Music16.wav,Music
5017,computer,8,2.104081345,4,Post,Images/Image3.jpg,Musics/Music3.wav,Music
5017,computer,9,1.630536934,7,Post,Images/Image12.jpg,Musics/Music12.wav,Music
5017,computer,10,2.022455747,9,Post,Images/Image3.jpg,Musics/Music3.wav,Image
5017,computer,11,1.886407784,6,Post,Images/Image10.jpg,Musics/Music10.wav,Both
5017,computer,12,1.345539295,8,Post,Images/Image4.jpg,Musics/Music4.wav,Both
5017,computer,13,1.783697411,3,Post,Images/Image14.jpg,Musics/Music14.wav,Both
5017,computer,14,2.547598742,7,Post,Images/Image14.jpg,Musics/Music14.wav,Music
5017,computer,15,2.695037881,3,Post,Images/Image13.jpg,Musics/Music13.wav,Both
5017,computer,16,2.823925412,4,Post,Images/Image9.jpg,Musics/Music9.wav,Music
5017,computer,17,2.285283249,4,Post,Images/Image15.jpg,Musics/Music15.wav,Both
5017,computer,18,1.957320267,3,Post,Images/Image9.jpg,Musics/Music9.wav,Image
5017,computer,19,1.762754294,3,Post,Images/Image15.jpg,Musics/Music15.wav,Image
5017,computer,20,2.3373592,5,Post,Images/Image18.jpg,Musics/Music18.wav,Both
5017,computer,21,2.606033851,5,Post,Images/Image11.jpg,Musics/Music11.wav,Image
5017,computer,22,1.982804879,4,Post,Images/Image4.jpg,Musics/Music4.wav,Image
5017,computer,23,1.83120399,5,Post,Images/Image1.jpg,Musics/Music1.wav,Music
5017,computer,24,1.992129236,3,Post,Images/Image13.jpg,Musics/Music13.wav,Image
5017,computer,25,2.110982124,6,Post,Images/Image8.jpg,Musics/Music8.wav,Image
5017,computer,26,2.830150221,6,Post,Images/Image3.jpg,Musics/Music3.wav,Both
5017,computer,27,1.775662126,3,Post,Images/Image5.jpg,Musics/Music5.wav,Both
5017,computer,28,0.97944791,3,Post,Images/Image6.jpg,Musics/Music6.wav,Both
5017,computer,29,3.449262864,8,Post,Images/Image15.jpg,Musics/Music15.wav,Music
5017,computer,30,2.470259206,9,Post,Images/Image7.jpg,Musics/Music7.wav,Both
5017,computer,31,2.023110701,3,Post,Images/Image17.jpg,Musics/Music17.wav,Both
5017,computer,32,1.943990764,3,Post,Images/Image1.jpg,Musics/Music1.wav,Both
5017,computer,33,2.340634976,6,Post,Images/Image8.jpg,Musics/Music8.wav,Music
5017,computer,34,3.403931138,3,Post,Images/Image17.jpg,Musics/Music17.wav,Image
5017,computer,35,0.89317627,3,Post,Images/Image9.jpg,Musics/Music9.wav,Both
5017,computer,36,1.876515623,8,Post,Images/Image18.jpg,Musics/Music18.wav,Music
5017,computer,37,2.784858388,5,Post,Images/Image5.jpg,Musics/Music5.wav,Music
5017,computer,38,1.801501341,7,Post,Images/Image7.jpg,Musics/Music7.wav,Image
5017,computer,39,1.486441149,7,Post,Images/Image2.jpg,Musics/Music2.wav,Music
5017,computer,40,2.438774298,6,Post,Images/Image4.jpg,Musics/Music4.wav,Music
5017,computer,41,2.788295512,6,Post,Images/Image16.jpg,Musics/Music16.wav,Both
5017,computer,42,1.643644551,7,Post,Images/Image17.jpg,Musics/Music17.wav,Music
5017,computer,43,2.057395033,4,Post,Images/Image2.jpg,Musics/Music2.wav,Image
5017,computer,44,5.305161748,7,Post,Images/Image7.jpg,Musics/Music7.wav,Music
5017,computer,45,2.720606417,5,Post,Images/Image11.jpg,Musics/Music11.wav,Both
5017,computer,46,1.370617385,6,Post,Images/Image11.jpg,Musics/Music11.wav,Music
5017,computer,47,3.28739922,4,Post,Images/Image14.jpg,Musics/Music14.wav,Image
5017,computer,48,2.060432444,4,Post,Images/Image1.jpg,Musics/Music1.wav,Image
5017,computer,49,1.642467746,7,Post,Images/Image5.jpg,Musics/Music5.wav,Image
5017,computer,50,1.286351592,4,Post,Images/Image8.jpg,Musics/Music8.wav,Both
5017,computer,51,5.511786074,5,Post,Images/Image10.jpg,Musics/Music10.wav,Image
5017,computer,52,0.978748436,9,Post,Images/Image12.jpg,Musics/Music12.wav,Both
5017,computer,53,2.086844234,6,Post,Images/Image12.jpg,Musics/Music12.wav,Image
5019,computer,0,18.7298681,5,Pre,Images/Image17.jpg,Musics/Music17.wav,Both
5019,computer,1,2.9146778,8,Pre,Images/Image4.jpg,Musics/Music4.wav,Image
5019,computer,2,1.24678,4,Pre,Images/Image8.jpg,Musics/Music8.wav,Music
5019,computer,3,1.0637056,3,Pre,Images/Image15.jpg,Musics/Music15.wav,Both
5019,computer,4,3.3319646,7,Pre,Images/Image14.jpg,Musics/Music14.wav,Music
5019,computer,5,2.097505,3,Pre,Images/Image9.jpg,Musics/Music9.wav,Image
5019,computer,6,1.0647653,7,Pre,Images/Image10.jpg,Musics/Music10.wav,Both
5019,computer,7,1.0311488,8,Pre,Images/Image4.jpg,Musics/Music4.wav,Both
5019,computer,8,1.4804507,4,Pre,Images/Image11.jpg,Musics/Music11.wav,Both
5019,computer,9,2.9793291,5,Pre,Images/Image5.jpg,Musics/Music5.wav,Music
5019,computer,10,0.9304053,4,Pre,Images/Image3.jpg,Musics/Music3.wav,Image
5019,computer,11,2.8293768,4,Pre,Images/Image12.jpg,Musics/Music12.wav,Image
5019,computer,12,1.1955159,7,Pre,Images/Image16.jpg,Musics/Music16.wav,Image
5019,computer,13,0.7646214,8,Pre,Images/Image8.jpg,Musics/Music8.wav,Image
5019,computer,14,2.597455,3,Pre,Images/Image17.jpg,Musics/Music17.wav,Image
5019,computer,15,0.833077,9,Pre,Images/Image7.jpg,Musics/Music7.wav,Both
5019,computer,16,3.2293034,4,Pre,Images/Image16.jpg,Musics/Music16.wav,Music
5019,computer,17,0.8975512,6,Pre,Images/Image18.jpg,Musics/Music18.wav,Image
5019,computer,18,0.8632738,7,Pre,Images/Image16.jpg,Musics/Music16.wav,Both
5019,computer,19,1.5314177,1,Pre,Images/Image6.jpg,Musics/Music6.wav,Image
5019,computer,20,1.6969623,7,Pre,Images/Image9.jpg,Musics/Music9.wav,Music
5019,computer,21,0.8306869,4,Pre,Images/Image11.jpg,Musics/Music11.wav,Image
5019,computer,22,0.9323673,6,Pre,Images/Image15.jpg,Musics/Music15.wav,Music
5019,computer,23,0.7645048,8,Pre,Images/Image7.jpg,Musics/Music7.wav,Image
5019,computer,24,1.0808354,4,Pre,Images/Image6.jpg,Musics/Music6.wav,Music
5019,computer,25,0.6966735,6,Pre,Images/Image14.jpg,Musics/Music14.wav,Image
5019,computer,26,0.9126413,4,Pre,Images/Image13.jpg,Musics/Music13.wav,Image
5019,computer,27,0.0469831,5,Pre,Images/Image1.jpg,Musics/Music1.wav,Both
5019,computer,28,1.1315201,8,Pre,Images/Image7.jpg,Musics/Music7.wav,Music
5019,computer,29,0.6634141,8,Pre,Images/Image12.jpg,Musics/Music12.wav,Music
5019,computer,30,1.6977359,2,Pre,Images/Image15.jpg,Musics/Music15.wav,Image
5019,computer,31,2.3297642,6,Pre,Images/Image2.jpg,Musics/Music2.wav,Image
5019,computer,32,0.8972619,7,Pre,Images/Image2.jpg,Musics/Music2.wav,Music
5019,computer,33,2.0627917,5,Pre,Images/Image3.jpg,Musics/Music3.wav,Both
5019,computer,34,2.7308442,5,Pre,Images/Image3.jpg,Musics/Music3.wav,Music
5019,computer,35,1.0967106,2,Pre,Images/Image1.jpg,Musics/Music1.wav,Image
5019,computer,36,2.0456859,3,Pre,Images/Image13.jpg,Musics/Music13.wav,Both
5019,computer,37,1.7812744,5,Pre,Images/Image12.jpg,Musics/Music12.wav,Both
5019,computer,38,1.1964381,8,Pre,Images/Image18.jpg,Musics/Music18.wav,Music
5019,computer,39,2.1315663,5,Pre,Images/Image5.jpg,Musics/Music5.wav,Image
5019,computer,40,3.0639966,4,Pre,Images/Image5.jpg,Musics/Music5.wav,Both
5019,computer,41,0.7475896,9,Pre,Images/Image14.jpg,Musics/Music14.wav,Both
5019,computer,42,2.4296875,6,Pre,Images/Image11.jpg,Musics/Music11.wav,Music
5019,computer,43,1.8641532,5,Pre,Images/Image10.jpg,Musics/Music10.wav,Image
5019,computer,44,2.8636625,7,Pre,Images/Image17.jpg,Musics/Music17.wav,Music
5019,computer,45,1.230167,7,Pre,Images/Image6.jpg,Musics/Music6.wav,Both
5019,computer,46,2.3310539,5,Pre,Images/Image18.jpg,Musics/Music18.wav,Both
5019,computer,47,1.5975077,4,Pre,Images/Image1.jpg,Musics/Music1.wav,Music
5019,computer,48,2.4311655,5,Pre,Images/Image13.jpg,Musics/Music13.wav,Music
5019,computer,49,0.8304425,5,Pre,Images/Image4.jpg,Musics/Music4.wav,Music
5019,computer,50,3.5966088,5,Pre,Images/Image2.jpg,Musics/Music2.wav,Both
5019,computer,51,1.4000151,4,Pre,Images/Image9.jpg,Musics/Music9.wav,Both
5019,computer,52,1.4986569,6,Pre,Images/Image10.jpg,Musics/Music10.wav,Music
5019,computer,53,1.8639687,5,Pre,Images/Image8.jpg,Musics/Music8.wav,Both
5019,computer,0,1.9469654,4,Post,Images/Image14.jpg,Musics/Music14.wav,Image
5019,computer,1,1.4297349,6,Post,Images/Image9.jpg,Musics/Music9.wav,Music
5019,computer,2,2.2630438,2,Post,Images/Image1.jpg,Musics/Music1.wav,Image
5019,computer,3,0.8662656,1,Post,Images/Image6.jpg,Musics/Music6.wav,Image
5019,computer,4,2.0304709,9,Post,Images/Image4.jpg,Musics/Music4.wav,Both
5019,computer,5,5.0300839,4,Post,Images/Image11.jpg,Musics/Music11.wav,Image
5019,computer,6,2.4461954,6,Post,Images/Image5.jpg,Musics/Music5.wav,Image
5019,computer,7,0.8960094,6,Post,Images/Image10.jpg,Musics/Music10.wav,Image
5019,computer,8,2.1305406,4,Post,Images/Image4.jpg,Musics/Music4.wav,Image
5019,computer,9,6.0315615,5,Post,Images/Image4.jpg,Musics/Music4.wav,Music
5019,computer,10,6.3968192,5,Post,Images/Image2.jpg,Musics/Music2.wav,Both
5019,computer,11,1.6648282,9,Post,Images/Image7.jpg,Musics/Music7.wav,Both
5019,computer,12,2.4122133,8,Post,Images/Image7.jpg,Musics/Music7.wav,Image
5019,computer,13,1.4468006,8,Post,Images/Image8.jpg,Musics/Music8.wav,Image
5019,computer,14,1.797343,7,Post,Images/Image16.jpg,Musics/Music16.wav,Image
5019,computer,15,2.0642185,4,Post,Images/Image1.jpg,Musics/Music1.wav,Music
5019,computer,16,1.8308499,6,Post,Images/Image2.jpg,Musics/Music2.wav,Image
5019,computer,17,1.7976456,8,Post,Images/Image7.jpg,Musics/Music7.wav,Music
5019,computer,18,4.3639444,6,Post,Images/Image15.jpg,Musics/Music15.wav,Music
5019,computer,19,2.6128738,6,Post,Images/Image3.jpg,Musics/Music3.wav,Music
5019,computer,20,2.1294662,6,Post,Images/Image12.jpg,Musics/Music12.wav,Image
5019,computer,21,1.7642357,6,Post,Images/Image9.jpg,Musics/Music9.wav,Both
5019,computer,22,4.0297998,4,Post,Images/Image5.jpg,Musics/Music5.wav,Music
5019,computer,23,2.6296804,4,Post,Images/Image13.jpg,Musics/Music13.wav,Image
5019,computer,24,1.8308597,2,Post,Images/Image15.jpg,Musics/Music15.wav,Image
5019,computer,25,6.096144,6,Post,Images/Image16.jpg,Musics/Music16.wav,Music
5019,computer,26,1.0797774,6,Post,Images/Image11.jpg,Musics/Music11.wav,Both
5019,computer,27,0.8636135,6,Post,Images/Image6.jpg,Musics/Music6.wav,Music
5019,computer,28,6.1305327,5,Post,Images/Image11.jpg,Musics/Music11.wav,Music
5019,computer,29,1.8647076,5,Post,Images/Image15.jpg,Musics/Music15.wav,Both
5019,computer,30,8.6966024,3,Post,Images/Image17.jpg,Musics/Music17.wav,Image
5019,computer,31,1.8293091,8,Post,Images/Image14.jpg,Musics/Music14.wav,Both
5019,computer,32,2.1969659,8,Post,Images/Image14.jpg,Musics/Music14.wav,Music
5019,computer,33,1.9303232,5,Post,Images/Image17.jpg,Musics/Music17.wav,Both
5019,computer,34,11.4639479,5,Post,Images/Image8.jpg,Musics/Music8.wav,Music
5019,computer,35,1.2645392,6,Post,Images/Image3.jpg,Musics/Music3.wav,Both
5019,computer,36,3.2296162,7,Post,Images/Image18.jpg,Musics/Music18.wav,Music
5019,computer,37,1.9306756,7,Post,Images/Image12.jpg,Musics/Music12.wav,Music
5019,computer,38,3.9628782,5,Post,Images/Image8.jpg,Musics/Music8.wav,Both
5019,computer,39,1.2137448,7,Post,Images/Image12.jpg,Musics/Music12.wav,Both
5019,computer,40,1.997366,6,Post,Images/Image18.jpg,Musics/Music18.wav,Image
5019,computer,41,4.5790023,4,Post,Images/Image13.jpg,Musics/Music13.wav,Both
5019,computer,42,2.464519,3,Post,Images/Image1.jpg,Musics/Music1.wav,Both
5019,computer,43,3.1302748,4,Post,Images/Image18.jpg,Musics/Music18.wav,Both
5019,computer,44,1.5975558,7,Post,Images/Image13.jpg,Musics/Music13.wav,Music
5019,computer,45,1.6637892,5,Post,Images/Image5.jpg,Musics/Music5.wav,Both
5019,computer,46,2.4647889,6,Post,Images/Image10.jpg,Musics/Music10.wav,Music
5019,computer,47,2.4132045,3,Post,Images/Image9.jpg,Musics/Music9.wav,Image
5019,computer,48,2.1638479,6,Post,Images/Image2.jpg,Musics/Music2.wav,Music
5019,computer,49,1.7961045,7,Post,Images/Image10.jpg,Musics/Music10.wav,Both
5019,computer,50,0.9306203,7,Post,Images/Image3.jpg,Musics/Music3.wav,Image
5019,computer,51,1.1142317,7,Post,Images/Image17.jpg,Musics/Music17.wav,Music
5019,computer,52,2.1447034,2,Post,Images/Image6.jpg,Musics/Music6.wav,Both
5019,computer,53,7.5634499,6,Post,Images/Image16.jpg,Musics/Music16.wav,Both
5020,computer,0,2.7034281,9,Pre,Images/Image10.jpg,Musics/Music10.wav,Both
5020,computer,1,1.854602,1,Pre,Images/Image5.jpg,Musics/Music5.wav,Music
5020,computer,2,3.7021751,3,Pre,Images/Image5.jpg,Musics/Music5.wav,Both
5020,computer,3,2.4520486,6,Pre,Images/Image15.jpg,Musics/Music15.wav,Both
5020,computer,4,6.1004568,4,Pre,Images/Image9.jpg,Musics/Music9.wav,Music
5020,computer,5,1.3588258,8,Pre,Images/Image7.jpg,Musics/Music7.wav,Music
5020,computer,6,0.8275461,5,Pre,Images/Image4.jpg,Musics/Music4.wav,Image
5020,computer,7,1.7069525,7,Pre,Images/Image16.jpg,Musics/Music16.wav,Image
5020,computer,8,1.7324079,6,Pre,Images/Image10.jpg,Musics/Music10.wav,Music
5020,computer,9,9.5369816,7,Pre,Images/Image10.jpg,Musics/Music10.wav,Image
5020,computer,10,6.6468805,6,Pre,Images/Image5.jpg,Musics/Music5.wav,Image
5020,computer,11,2.8835739,5,Pre,Images/Image12.jpg,Musics/Music12.wav,Music
5020,computer,12,3.6194597,7,Pre,Images/Image3.jpg,Musics/Music3.wav,Music
5020,computer,13,5.6771764,6,Pre,Images/Image8.jpg,Musics/Music8.wav,Music
5020,computer,14,1.3264186,7,Pre,Images/Image16.jpg,Musics/Music16.wav,Music
5020,computer,15,1.0516062,7,Pre,Images/Image6.jpg,Musics/Music6.wav,Both
5020,computer,16,0.4954296,7,Pre,Images/Image4.jpg,Musics/Music4.wav,Both
5020,computer,17,0.9175663,4,Pre,Images/Image17.jpg,Musics/Music17.wav,Both
5020,computer,18,2.8149883,6,Pre,Images/Image3.jpg,Musics/Music3.wav,Both
5020,computer,19,6.5084144,6,Pre,Images/Image9.jpg,Musics/Music9.wav,Both
5020,computer,20,2.6332715,6,Pre,Images/Image3.jpg,Musics/Music3.wav,Image
